name,id
Backstage,28742174
Orange Chair,28742250
Tuff Enuff,28742346
Center Stage,28742350
Deception,28742360
Clydeâ€™s Super Slide,28742370
The Far Side,28742387
Runway,28742750
Hoyt Connection,28742845
Audition Terrain Park,28742858
,256851047
Green Chair,256851050
Carpet 3,256851052
Carpet 2,256851053
Carpet 1,256851054
Blue Chair,256851055
White Chair,256851056
Red Chair,256851057
Intermission,432397099
Lower Runway,432397100
The Meadow,432397101
Rehearsal,432397102
Prime Time,432397104
Clyde's Super Slide,432397106
Hollywood,432397107
Jam Session Beginner Terrain Park,432397108
Ski Wiz,432397109
,432397424
,432397425
Special Effects,1012322876
Rewind,1012568120
Hoyt's,1012568126
,1012568128
